ObjectID,GlobalID,Date and Pickup Time,Deer and Bear Removal,Other wildlife types,Route,Latitude_d,Longitude_d,County,District,Residency,x,y,Date,Year,MonthName,MonthNumber,DOWName,DOWNumber,wildlife,Standardized route
2047,26d0d8af-553b-4bbf-8767-127964783a73,5/25/2023 8:36:14 PM,Deer,,I-64,38.0163220261291,-78.4555632182979,Albemarle County,Culpeper,Charlottesville,-78.4555632182979,38.0163220261291,2023-05-25,2023,May,5,Thursday,3,Deer,I-64
2032,7798070a-c815-4110-83d1-4891c080be99,5/22/2023 4:33:57 PM,Deer,,I-64,38.0351002941958,-78.6221509612352,Albemarle County,Culpeper,Charlottesville,-78.6221509612352,38.0351002941958,2023-05-22,2023,May,5,Monday,0,Deer,I-64
2046,5c6ac5a5-6784-4400-9339-06150e5b3b77,5/25/2023 6:15:18 PM,Deer,,I-64,37.9462296196541,-78.1219286736036,Albemarle County,Culpeper,Charlottesville,-78.1219286736036,37.9462296196541,2023-05-25,2023,May,5,Thursday,3,Deer,I-64
2044,3f8ca9a9-2920-4d30-a021-f4fa69ab3136,5/25/2023 12:16:30 PM,Bear,,I-64,37.8300344897788,-79.8205073364822,Alleghany County,Staunton,Lexington,-79.8205073364822,37.8300344897788,2023-05-25,2023,May,5,Thursday,3,Bear,I-64
2043,e86f791a-81b9-47b2-9feb-be8c72580a3a,5/24/2023 8:23:37 PM,Bear,,I-64,38.0127197829678,-78.3836223530537,Albemarle County,Culpeper,Charlottesville,-78.3836223530537,38.0127197829678,2023-05-24,2023,May,5,Wednesday,2,Bear,I-64
2041,930bc0ac-1f3e-41f3-9578-2feb684b2b26,5/24/2023 4:21:45 PM,Bear,,I-64,38.0381255226797,-78.7051310265114,Albemarle County,Culpeper,Charlottesville,-78.7051310265114,38.0381255226797,2023-05-24,2023,May,5,Wednesday,2,Bear,I-64
2039,510033ed-4147-4eab-9c85-e07bd4a025c6,5/23/2023 9:17:41 PM,Deer,,I-64,37.9185086874844,-78.0748558089385,Albemarle County,Culpeper,Charlottesville,-78.0748558089385,37.9185086874844,2023-05-23,2023,May,5,Tuesday,1,Deer,I-64
2038,4bc19d3e-6f81-4780-8197-a90bc42916c5,5/23/2023 8:45:14 PM,Deer,,I-64,37.9996797704487,-78.3477721237796,Albemarle County,Culpeper,Charlottesville,-78.3477721237796,37.9996797704487,2023-05-23,2023,May,5,Tuesday,1,Deer,I-64
2037,bceb6c3b-50e3-40e4-b35e-a4e66a3a83a9,5/23/2023 8:16:17 PM,Deer,,I-64,38.0306363002977,-78.6602723908851,Albemarle County,Culpeper,Charlottesville,-78.6602723908851,38.0306363002977,2023-05-23,2023,May,5,Tuesday,1,Deer,I-64
2035,b82bded6-f859-42fe-9881-b66844d82fbf,5/22/2023 7:16:49 PM,Deer,,I-64,37.9129826092604,-78.0681049145305,Albemarle County,Culpeper,Charlottesville,-78.0681049145305,37.9129826092604,2023-05-22,2023,May,5,Monday,0,Deer,I-64
2034,e46d0760-ac41-4e39-ae5b-e42b60bdd10f,5/22/2023 7:03:36 PM,Deer,,I-64,37.9661855849863,-78.1879971371844,Albemarle County,Culpeper,Charlottesville,-78.1879971371844,37.9661855849863,2023-05-22,2023,May,5,Monday,0,Deer,I-64
2045,baca071f-5571-46ad-a7f9-c08aa02ae0a8,5/25/2023 3:53:20 PM,Deer,,I-64,38.2083958366221,-78.385911605751,Albemarle County,Culpeper,Charlottesville,-78.73347791,38.046883404,2023-05-25,2023,May,5,Thursday,3,Deer,I-64
2135,7f53dd5d-abe8-441c-b7e4-3323ff19247a,6/13/2023 12:51:11 PM,Deer,,I-64,37.8561786712717,-79.4820200963149,Rockbridge County,Staunton,Lexington,-79.4820200963149,37.8561786712717,2023-06-13,2023,June,6,Tuesday,1,Deer,I-64
2137,aafc1425-df31-46a6-8e5c-fb362320d9f3,6/13/2023 6:48:57 PM,Deer,,I-64,37.9952019210762,-78.2649916179621,Louisa County,Culpeper,Warrenton,-78.2649916179621,37.9952019210762,2023-06-13,2023,June,6,Tuesday,1,Deer,I-64
2138,b4dc732f-5934-4e36-9811-315526f3831c,6/13/2023 7:07:41 PM,Deer,,I-64,38.0194697658088,-78.5349445832249,Albemarle County,Culpeper,Charlottesville,-78.5349445832249,38.0194697658088,2023-06-13,2023,June,6,Tuesday,1,Deer,I-64
2393,e608f7da-040c-4738-bfa5-dcc99ac4719d,10/25/2023 1:44:34 PM,Bear,,I-64,38.0473663602506,-78.7765947975919,Albemarle County,Culpeper,Charlottesville,-78.7765947975919,38.0473663602506,2023-10-25,2023,October,10,Wednesday,2,Bear,I-64
2389,4ee86e15-c68d-42fa-974a-f8f555827dcb,10/24/2023 5:01:44 PM,Deer,,I-64,37.9961520777345,-78.3141017771363,Albemarle County,Culpeper,Charlottesville,-78.3141017771363,37.9961520777345,2023-10-24,2023,October,10,Tuesday,1,Deer,I-64
2387,f894dd41-4d9b-43de-bd0c-2636b9f06bb3,10/24/2023 4:38:53 PM,Deer,,I-64,38.0129701501171,-78.3844685288477,Albemarle County,Culpeper,Charlottesville,-78.3844685288477,38.0129701501171,2023-10-24,2023,October,10,Tuesday,1,Deer,I-64
2377,61520d46-2ca6-4ee7-91d9-ff1e7b992cb3,10/23/2023 7:07:17 PM,Deer,,I-64,38.0212785901455,-78.4241990880221,Albemarle County,Culpeper,Charlottesville,-78.4241990880221,38.0212785901455,2023-10-23,2023,October,10,Monday,0,Deer,I-64
2374,c8e58e4e-706d-4b9a-9ec0-353ff063bdc4,10/23/2023 5:10:54 PM,Deer,,I-64,37.9558690251838,-78.1543374192284,Albemarle County,Culpeper,Charlottesville,-78.1543374192284,37.9558690251838,2023-10-23,2023,October,10,Monday,0,Deer,I-64
2373,c4a62989-49cc-40c2-914d-613883b3c6ba,10/23/2023 4:14:55 PM,Deer,,I-64,37.9407356607413,-78.1092973599009,Albemarle County,Culpeper,Charlottesville,-78.1092973599009,37.9407356607413,2023-10-23,2023,October,10,Monday,0,Deer,I-64
2367,6401ef8e-9b1f-4b5f-b3cf-039b64b35b07,10/22/2023 2:01:56 PM,Deer,,I-64,38.0217157962371,-78.5582608859828,Albemarle County,Culpeper,Charlottesville,-78.5582608859828,38.0217157962371,2023-10-22,2023,October,10,Sunday,6,Deer,I-64
2366,5c54d15a-e888-4501-8668-57fe2ce12b63,10/22/2023 1:37:53 PM,Deer,,I-64,38.0312424133689,-78.6697061572231,Albemarle County,Culpeper,Charlottesville,-78.6697061572231,38.0312424133689,2023-10-22,2023,October,10,Sunday,6,Deer,I-64
2396,a78191c8-f4ed-4da9-be4a-1213e6dfc0a1,10/25/2023 3:29:48 PM,Deer,,I-64,37.9396408967805,-78.1076364991025,Albemarle County,Culpeper,Charlottesville,-78.1076364991025,37.9396408967805,2023-10-25,2023,October,10,Wednesday,2,Deer,I-64
2365,569e3b13-d4a2-463d-afd6-8a9251771cf4,10/22/2023 1:12:49 PM,Deer,,I-64,38.043196001339,-78.8100744906956,Albemarle County,Culpeper,Charlottesville,-78.8100744906956,38.043196001339,2023-10-22,2023,October,10,Sunday,6,Deer,I-64
2351,3f2686e2-5421-4abb-9172-f6ada406e2a5,10/17/2023 1:52:34 PM,Deer,,I-64,38.0221227321286,-78.5532105401101,Albemarle County,Culpeper,Charlottesville,-78.5532105401101,38.0221227321286,2023-10-17,2023,October,10,Tuesday,1,Deer,I-64
2350,b060b1f4-6882-4820-b6a7-f5169ea831c1,10/17/2023 1:41:30 PM,Deer,,I-64,38.0340291539791,-78.6249745504402,Albemarle County,Culpeper,Charlottesville,-78.6249745504402,38.0340291539791,2023-10-17,2023,October,10,Tuesday,1,Deer,I-64
2347,366b121c-ffd4-408a-890f-2833a551970f,10/17/2023 12:50:03 PM,Deer,,I-64,38.0316850339314,-78.6760692945795,Albemarle County,Culpeper,Charlottesville,-78.6760692945795,38.0316850339314,2023-10-17,2023,October,10,Tuesday,1,Deer,I-64
2341,154b8aa2-cd10-4f00-bf90-dbc7598604e6,10/13/2023 1:10:03 PM,Deer,,I-64,37.998094411001,-78.3401402837306,Albemarle County,Culpeper,Charlottesville,-78.3401402837306,37.998094411001,2023-10-13,2023,October,10,Friday,4,Deer,I-64
2334,7dd45ebb-6317-41c6-9037-862656728011,10/10/2023 4:01:11 PM,Deer,,I-64,38.0167683511373,-78.4532918560185,Albemarle County,Culpeper,Charlottesville,-78.4532918560185,38.0167683511373,2023-10-10,2023,October,10,Tuesday,1,Deer,I-64
2333,09639862-0e0b-4ab3-95a5-a52f49003eca,10/10/2023 2:43:26 PM,Deer,,I-64,37.9766692055908,-78.2122404751871,Albemarle County,Culpeper,Charlottesville,-78.2122404751871,37.9766692055908,2023-10-10,2023,October,10,Tuesday,1,Deer,I-64
2320,c564a3b2-8c34-471e-984a-5339a681415c,10/4/2023 3:59:59 PM,Bear,,I-64,37.9319136676089,-78.0922402136205,Albemarle County,Culpeper,Charlottesville,-78.0922402136205,37.9319136676089,2023-10-04,2023,October,10,Wednesday,2,Bear,I-64
2319,900173b3-0916-4fb3-a689-d50798cfd6a3,10/3/2023 9:48:12 PM,Deer,,I-64,38.0217899736007,-78.5609137068405,Albemarle County,Culpeper,Charlottesville,-78.5609137068405,38.0217899736007,2023-10-03,2023,October,10,Tuesday,1,Deer,I-64
2364,26ea1b52-4932-410b-8ed9-e21336150bb8,10/22/2023 12:56:19 PM,Deer,,I-64,38.0473554898537,-78.7723141340939,Albemarle County,Culpeper,Charlottesville,-78.7723141340939,38.0473554898537,2023-10-22,2023,October,10,Sunday,6,Deer,I-64
2318,f6990d1e-8449-4693-8642-f5f88d35bc8d,10/3/2023 9:32:07 PM,Deer,,I-64,38.0142422449625,-78.4665025749672,Albemarle County,Culpeper,Charlottesville,-78.4665025749672,38.0142422449625,2023-10-03,2023,October,10,Tuesday,1,Deer,I-64
2397,335e4273-daa8-415b-b866-454ee900ac79,10/25/2023 3:58:38 PM,Deer,,I-64,37.9959809801208,-78.27473933325,Albemarle County,Culpeper,Charlottesville,-78.27473933325,37.9959809801208,2023-10-25,2023,October,10,Wednesday,2,Deer,I-64
2419,d6a4c3a7-6673-48c7-babf-3fe2d07433a4,10/29/2023 10:06:50 PM,Bear,,I-64,37.8334878996662,-79.651562632642,Alleghany County,Staunton,Lexington,-79.651562632642,37.8334878996662,2023-10-29,2023,October,10,Sunday,6,Bear,I-64
2451,be1c05bc-da1e-45dc-a826-fc7e4b88d128,10/31/2023 5:17:18 PM,Deer,,I-64,37.9946750667298,-78.2652118632435,Albemarle County,Culpeper,Charlottesville,-78.2652118632435,37.9946750667298,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2450,c4e0a755-88a1-4479-8299-df778362ce19,10/31/2023 5:01:30 PM,Deer,,I-64,38.0078180575751,-78.5067554239204,Albemarle County,Culpeper,Charlottesville,-78.5067554239204,38.0078180575751,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2449,a7232bc2-96ea-4caa-b5e9-24facc280393,10/31/2023 4:52:57 PM,Deer,,I-64,38.0214382653827,-78.5382686178393,Albemarle County,Culpeper,Charlottesville,-78.5382686178393,38.0214382653827,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2448,15f29df6-a52f-42da-9703-8d52010c17bc,10/31/2023 4:42:05 PM,Deer,,I-64,38.0088659323797,-78.5160938876998,Albemarle County,Culpeper,Charlottesville,-78.5160938876998,38.0088659323797,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2447,2dbc60e4-7db7-4f91-9f86-c9b73524a037,10/31/2023 4:34:36 PM,Deer,,I-64,38.0215567417372,-78.5396880264535,Albemarle County,Culpeper,Charlottesville,-78.5396880264535,38.0215567417372,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2446,d9887c0c-f800-447d-8f76-f44f4cdf63e0,10/31/2023 4:25:05 PM,Deer,,I-64,38.0346569172379,-78.6197368507149,Albemarle County,Culpeper,Charlottesville,-78.6197368507149,38.0346569172379,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2444,e19cbca8-431a-4645-acab-fa9283e79b84,10/31/2023 4:16:29 PM,Deer,,I-64,38.0364695552569,-78.7005308388028,Albemarle County,Culpeper,Charlottesville,-78.7005308388028,38.0364695552569,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2443,58816c71-dc4d-44fa-9a5c-739b7a40349a,10/31/2023 4:02:09 PM,Deer,,I-64,38.0343385993661,-78.6029228827703,Albemarle County,Culpeper,Charlottesville,-78.6029228827703,38.0343385993661,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2414,862cb54a-4463-4790-a905-a48a1925460c,10/27/2023 2:47:42 PM,Deer,,I-64,38.0107431473044,-78.4786221696324,Albemarle County,Culpeper,Charlottesville,-78.4786221696324,38.0107431473044,2023-10-27,2023,October,10,Friday,4,Deer,I-64
2441,71e622a3-039c-4f25-bc06-1505b7b34188,10/31/2023 2:38:24 PM,Deer,,I-64,38.0463399844937,-78.7426692320157,Albemarle County,Culpeper,Charlottesville,-78.7426692320157,38.0463399844937,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2439,90785c63-b79d-42b2-b0d5-85939ccb3cd9,10/31/2023 2:24:23 PM,Deer,,I-64,38.0410139483481,-78.8272111853311,Albemarle County,Culpeper,Charlottesville,-78.8272111853311,38.0410139483481,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2438,65812569-2569-4fd5-b83a-17a7d7a1b2d3,10/31/2023 1:55:43 PM,Deer,,I-64,38.0441225048309,-78.813371804027,Albemarle County,Culpeper,Charlottesville,-78.813371804027,38.0441225048309,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2437,e451f3a8-1466-4193-8abd-dc932c8451b2,10/31/2023 1:45:43 PM,Deer,,I-64,38.0377360831068,-78.7039750073295,Albemarle County,Culpeper,Charlottesville,-78.7039750073295,38.0377360831068,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2436,f954dcb5-7e9a-4d73-b92e-e8158d47f1d4,10/31/2023 1:37:20 PM,Deer,,I-64,38.0342586546801,-78.628615431067,Albemarle County,Culpeper,Charlottesville,-78.628615431067,38.0342586546801,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2435,8b5a2fe8-f97f-4110-9556-bc399bee6824,10/31/2023 1:30:14 PM,Deer,,I-64,38.0227719612542,-78.5771449833032,Albemarle County,Culpeper,Charlottesville,-78.5771449833032,38.0227719612542,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
2428,ff4c9af8-ca73-4592-9623-c978782801ca,10/30/2023 3:27:56 PM,Deer,,I-64,38.0125559054119,-78.3818284478223,Albemarle County,Culpeper,Charlottesville,-78.3818284478223,38.0125559054119,2023-10-30,2023,October,10,Monday,0,Deer,I-64
2426,243ea993-5779-4294-a1d0-17f3b0ce5761,10/30/2023 3:20:21 PM,Deer,,I-64,38.0056700164314,-78.3615587144011,Albemarle County,Culpeper,Charlottesville,-78.3615587144011,38.0056700164314,2023-10-30,2023,October,10,Monday,0,Deer,I-64
2421,5df8ec29-15ec-4d16-943e-fcd9a779e0d9,10/30/2023 2:31:14 PM,Deer,,I-64,38.0384554009597,-78.7085351368039,Albemarle County,Culpeper,Charlottesville,-78.7085351368039,38.0384554009597,2023-10-30,2023,October,10,Monday,0,Deer,I-64
2440,5bed8eb9-28f0-40be-80cc-e146a0cf8f2d,10/31/2023 2:27:54 PM,Deer,,I-64,38.0417390361168,-78.8252814333083,Albemarle County,Culpeper,Charlottesville,-78.8252814333083,38.0417390361168,2023-10-31,2023,October,10,Tuesday,1,Deer,I-64
1369,06f657d8-e21c-4687-b735-b372203e49af,11/1/2022 2:54:36 PM,Deer,,I-64,38.0440524350331,-78.7544582905732,Albemarle,Culpeper,Charlottesville,-78.7544582905732,38.0440524350331,2022-11-01,2022,November,11,Tuesday,1,Deer,I-64
2317,0d471095-defe-4ea5-b82d-cae660fff4bd,10/3/2023 9:22:12 PM,Deer,,I-64,38.0213512191965,-78.4195966375805,Albemarle County,Culpeper,Charlottesville,-78.4195966375805,38.0213512191965,2023-10-03,2023,October,10,Tuesday,1,Deer,I-64
2283,8d0b27e4-b2bf-4e11-8de6-82755f33686b,9/13/2023 6:03:22 PM,Deer,,I-64,37.9825213065797,-78.2269503421651,Albemarle County,Culpeper,Charlottesville,-78.2269503421651,37.9825213065797,2023-09-13,2023,September,9,Wednesday,2,Deer,I-64
2200,8d642810-c9c4-4e00-882f-d32d238fad65,7/13/2023 6:56:20 PM,Deer,,I-64,38.0445448806232,-78.816432998842,Albemarle County,Culpeper,Charlottesville,-78.816432998842,38.0445448806232,2023-07-13,2023,July,7,Thursday,3,Deer,I-64
2197,65fefecb-f766-4fb9-9e36-3aed3c26a488,7/11/2023 8:31:21 PM,Deer,,I-64,38.0410221415216,-78.8279372806477,Albemarle County,Culpeper,Charlottesville,-78.8279372806477,38.0410221415216,2023-07-11,2023,July,7,Tuesday,1,Deer,I-64
2196,883bb28b-6580-4563-bab2-a84334d1eed3,7/11/2023 8:20:29 PM,Deer,,I-64,38.044984841698,-78.7944179275641,Albemarle County,Culpeper,Charlottesville,-78.7944179275641,38.044984841698,2023-07-11,2023,July,7,Tuesday,1,Deer,I-64
2195,979df6cd-b356-4a02-a7f4-89ee23aec2bd,7/11/2023 7:40:53 PM,Deer,,I-64,37.9889725011212,-78.2420350131151,Albemarle County,Culpeper,Charlottesville,-78.2420350131151,37.9889725011212,2023-07-11,2023,July,7,Tuesday,1,Deer,I-64
2193,cb60b14e-09d3-4044-8bce-92e27d1b5026,7/10/2023 4:14:19 PM,Deer,,I-64,38.0346282865824,-78.6051257167631,Albemarle County,Culpeper,Charlottesville,-78.6051257167631,38.0346282865824,2023-07-10,2023,July,7,Monday,0,Deer,I-64
2191,be3ca016-debe-4fa2-9e95-751240a78a83,7/7/2023 5:11:21 PM,Deer,,I-64,38.0319873443281,-78.6467437014635,Albemarle County,Culpeper,Charlottesville,-78.6467437014635,38.0319873443281,2023-07-07,2023,July,7,Friday,4,Deer,I-64
2180,12a8adff-6b78-4d6c-a06e-7cee6d96c96c,7/2/2023 1:27:36 PM,Bear,,I-64,37.9319993464354,-78.1175974653093,Fluvanna County,Culpeper,Charlottesville,-78.1175974653093,37.9319993464354,2023-07-02,2023,July,7,Sunday,6,Bear,I-64
2171,4d9ee86d-2395-49b6-ab4e-82e02f7790c1,6/28/2023 3:57:50 PM,Deer,,I-64,37.8462066572308,-79.4631271649273,Rockbridge County,Staunton,Lexington,-79.4631271649273,37.8462066572308,2023-06-28,2023,June,6,Wednesday,2,Deer,I-64
2201,e2f3b819-e8e6-4d81-928f-3330073afc77,7/14/2023 4:46:39 PM,Deer,,I-64,37.9632892032505,-78.1788272727835,Albemarle County,Culpeper,Charlottesville,-78.1788272727835,37.9632892032505,2023-07-14,2023,July,7,Friday,4,Deer,I-64
2169,2629632c-b400-453e-b973-6070b6c447b5,6/27/2023 9:05:41 PM,Deer,,I-64,38.0076849312549,-78.5034183625385,Albemarle County,Culpeper,Charlottesville,-78.5034183625385,38.0076849312549,2023-06-27,2023,June,6,Tuesday,1,Deer,I-64
2160,e83f279a-b2d0-4071-bc72-4f96f7c4de40,6/21/2023 7:55:44 PM,Deer,,I-64,38.0132752766331,-78.5270064724231,Albemarle County,Culpeper,Charlottesville,-78.5270064724231,38.0132752766331,2023-06-21,2023,June,6,Wednesday,2,Deer,I-64
2158,24cb93e2-0104-4199-962d-e1bc833473fc,6/20/2023 9:37:55 PM,Deer,,I-64,37.9780087035053,-78.2174007868616,Albemarle County,Culpeper,Charlottesville,-78.2174007868616,37.9780087035053,2023-06-20,2023,June,6,Tuesday,1,Deer,I-64
2157,c11b0b6c-c812-4ad9-8010-39eb85eb1fd8,6/20/2023 8:56:07 PM,Deer,,I-64,37.9401443143566,-78.1076668951069,Albemarle County,Culpeper,Charlottesville,-78.1076668951069,37.9401443143566,2023-06-20,2023,June,6,Tuesday,1,Deer,I-64
2156,0967eb98-372e-4f4f-a776-06796eae3c68,6/20/2023 7:56:19 PM,Bear,,I-64,38.0342327084558,-78.6277516501115,Albemarle County,Culpeper,Charlottesville,-78.6277516501115,38.0342327084558,2023-06-20,2023,June,6,Tuesday,1,Bear,I-64
2153,01336811-cc12-4b71-b617-5d0fb062d062,6/19/2023 7:42:21 PM,Other,Dog,I-64,37.9492998269687,-78.1289778634578,Albemarle County,Culpeper,Charlottesville,-78.1289778634578,37.9492998269687,2023-06-19,2023,June,6,Monday,0,Dog,I-64
2152,9bfc9f31-3707-48d2-acac-5a5f489b549a,6/19/2023 7:18:12 PM,Deer,,I-64,38.0079020231436,-78.3687977865297,Albemarle County,Culpeper,Charlottesville,-78.3687977865297,38.0079020231436,2023-06-19,2023,June,6,Monday,0,Deer,I-64
2143,0df5aa01-aaca-4367-8c88-637755de0c24,6/14/2023 7:09:44 PM,Deer,,I-64,37.8648399896176,-79.4945004519683,Rockbridge County,Staunton,Lexington,-79.4945004519683,37.8648399896176,2023-06-14,2023,June,6,Wednesday,2,Deer,I-64
2139,d7dc2ccd-a12d-4e51-acd7-cb36537b3b31,6/13/2023 7:29:35 PM,Deer,,I-64,38.017739523098,-78.4431098678559,Albemarle County,Culpeper,Charlottesville,-78.4431098678559,38.017739523098,2023-06-13,2023,June,6,Tuesday,1,Deer,I-64
2168,a31745f6-3155-4a0e-b099-fc70a6fb99fb,6/27/2023 8:38:16 PM,Deer,,I-64,38.035258351428,-78.6145734911359,Albemarle County,Culpeper,Charlottesville,-78.6145734911359,38.0352583514279,2023-06-27,2023,June,6,Tuesday,1,Deer,I-64
2293,fde43849-fd55-44f5-880f-d4b7aec7c660,9/20/2023 7:06:37 PM,Deer,,I-64,38.0092313213416,-78.5176103069472,Albemarle County,Culpeper,Charlottesville,-78.5176103069472,38.0092313213416,2023-09-20,2023,September,9,Wednesday,2,Deer,I-64
2202,0ae768c0-d601-44a5-bf6b-2478bcfe1302,7/16/2023 12:28:21 PM,Deer,,I-64,38.0108635843874,-78.3753317658573,Albemarle County,Culpeper,Charlottesville,-78.3753317658573,38.0108635843874,2023-07-16,2023,July,7,Sunday,6,Deer,I-64
2205,de0821d2-d8be-4fe6-bb32-421448c3c915,7/18/2023 4:25:58 PM,Deer,,I-64,38.0321713607733,-78.645308316973,Albemarle County,Culpeper,Charlottesville,-78.645308316973,38.0321713607733,2023-07-18,2023,July,7,Tuesday,1,Deer,I-64
2281,0d5a7595-a753-4f2d-8808-dec99f728e77,9/11/2023 6:47:54 PM,Bear,,I-64,38.0352733507042,-78.8458459775233,Albemarle County,Culpeper,Charlottesville,-78.8458459775233,38.0352733507042,2023-09-11,2023,September,9,Monday,0,Bear,I-64
2275,ac36c198-9dd4-4945-8ed3-aca34100da82,9/6/2023 8:17:46 PM,Deer,,I-64,38.0190846794921,-78.4360087819084,Albemarle County,Culpeper,Charlottesville,-78.4360087819084,38.0190846794921,2023-09-06,2023,September,9,Wednesday,2,Deer,I-64
2273,3404e214-18da-4dd5-99d8-88333b769031,9/5/2023 7:45:47 PM,Other,Coyote,I-64,38.0307766017855,-78.595498158531,Albemarle County,Culpeper,Charlottesville,-78.595498158531,38.0307766017855,2023-09-05,2023,September,9,Tuesday,1,Coyote,I-64
2263,a92412bf-c9c7-43f3-be7f-2e7f20a0e26b,8/28/2023 5:51:55 PM,Deer,,I-64,37.979241687692,-78.219489686483,Albemarle County,Culpeper,Charlottesville,-78.219489686483,37.979241687692,2023-08-28,2023,August,8,Monday,0,Deer,I-64
2262,8994ccdd-cab8-47e5-a814-50265a4cbd0f,8/28/2023 5:47:36 PM,Deer,,I-64,37.9822836976424,-78.2261116820807,Albemarle County,Culpeper,Charlottesville,-78.2261116820807,37.9822836976424,2023-08-28,2023,August,8,Monday,0,Deer,I-64
2251,a17a4618-8b48-4840-baf8-9c490f76eb9c,8/21/2023 7:51:04 PM,Other,Coyote,I-64,38.043232201984,-78.8005580031345,Albemarle County,Culpeper,Charlottesville,-78.8005580031345,38.043232201984,2023-08-21,2023,August,8,Monday,0,Coyote,I-64
2250,ebd10ed8-6cae-4c31-918e-7bccabc8d4bd,8/21/2023 6:54:35 PM,Deer,,I-64,38.0309194701278,-78.6544178900113,Albemarle County,Culpeper,Charlottesville,-78.6544178900113,38.0309194701278,2023-08-21,2023,August,8,Monday,0,Deer,I-64
2246,04119449-9751-4204-a09d-86256aa65dc3,8/17/2023 5:19:48 PM,Deer,,I-64,37.9974551154675,-78.2948490784407,Albemarle County,Culpeper,Charlottesville,-78.2948490784407,37.9974551154675,2023-08-17,2023,August,8,Thursday,3,Deer,I-64
2203,aa610b5b-ca32-4a56-8553-2967e5326d7b,7/17/2023 5:59:37 PM,Bear,,I-64,37.867517591123,-79.5026419165263,Rockbridge County,Staunton,Lexington,-79.5026419165263,37.867517591123,2023-07-17,2023,July,7,Monday,0,Bear,I-64
2243,4dacc07e-2d65-420a-a447-b6b5854b05e9,8/16/2023 5:50:45 PM,Other,Bobcat,I-64,38.0412564083043,-78.8267218525844,Albemarle County,Culpeper,Charlottesville,-78.8267218525844,38.0412564083043,2023-08-16,2023,August,8,Wednesday,2,Bobcat,I-64
2225,a293777e-6f8e-4c24-8f1f-2fe43ab64af0,7/31/2023 7:14:13 PM,Deer,,I-64,37.9942111108766,-78.2606586902333,Albemarle County,Culpeper,Charlottesville,-78.2606586902333,37.9942111108766,2023-07-31,2023,July,7,Monday,0,Deer,I-64
2224,ee07f194-0381-4247-af37-79090c973524,7/31/2023 6:34:43 PM,Deer,,I-64,38.0309271761888,-78.6798093994445,Albemarle County,Culpeper,Charlottesville,-78.6798093994445,38.0309271761888,2023-07-31,2023,July,7,Monday,0,Deer,I-64
2223,60114739-040b-40dc-97a6-2e5602229a30,7/31/2023 6:20:02 PM,Deer,,I-64,38.0432558008275,-78.8213052713811,Albemarle County,Culpeper,Charlottesville,-78.8213052713811,38.0432558008275,2023-07-31,2023,July,7,Monday,0,Deer,I-64
2216,a12d27ac-2ac0-4e1c-aab4-7f4f9c0c0bfb,7/25/2023 5:57:41 PM,Deer,,I-64,37.8759271699872,-79.5307096704257,Rockbridge County,Staunton,Lexington,-79.5307096704257,37.8759271699872,2023-07-25,2023,July,7,Tuesday,1,Deer,I-64
2215,2912500d-20f4-46d0-96bb-260e12c67e0a,7/25/2023 5:47:35 PM,Deer,,I-64,37.8056192528314,-79.424474700259,Rockbridge County,Staunton,Lexington,-79.424474700259,37.8056192528314,2023-07-25,2023,July,7,Tuesday,1,Deer,I-64
